FA_LIT_ID;Met_structure;Metaphor;Translation (Eng);Source;Author;Type_of_text;Original_context;Length_context;Order_type;W1;Length_W1;Frequency_W1MetaLit;Concreteness_W1MetaLit;W2;Length_W2 ;Frequency_W2MetaLit;Concreteness_W2MetaLit;SemanticDistanceMetaLit;Bambini et al. (2014)
FA_LIT519;Genitive;occhi di porcellana;eyes of porcelain;Donne e fanciulle;Zùccoli, Luciano;PROSE;"Non mi
dirai che quella pelle di rame con quegli occhi di porcellana e i
capelli di tutti i colori siano gli attributi d'una bella donna.";26;TV;occhi;5;972;4,098409381;porcellana;10;20;4,610185537;0,853017494;N
FA_LIT520;Genitive;nube di sogni;cloud of dreams;La freccia nel fianco;Zùccoli, Luciano;PROSE;"Ella aveva recitato per giuoco, supponendo ch'egli non sentisse la
parola sacra del poeta; ed egli era stato colto d'un subito, strappato
alla realtà, avvolto in una nube di sogni";30;VT;nube;4;9;4,04664355;sogni;5;177;3,312287632;0,801398411;N
FA_LIT521;Genitive;tramonto di fiamma;sunset of flame;La freccia nel fianco;Zùccoli, Luciano;PROSE;"Era Nicla seduta sopra un tronco abbattuto, rossa nel tramonto di fiamma;
 era Nicla tutta chiusa in un abito color d'acciaio,
 con un cappello morbido piantato di traverso sulla testa a guisa del feltro d'un arlecchino";38;TV;tramonto;8;59;3,856896861;fiamma;6;60;4,01279983;0,7761226;N
FA_LIT522;Genitive;acquazzone di piombo;downpour of lead;;;;"Già essi
hanno occupato la spianata, che hai notato anche tu, munita di
artiglierie, di lì hanno rovesciato un acquazzone di piombo e di fuoco
sopra Ampola";25;VT;acquazzone;10;9;4,30800825;piombo;6;65;4,616496743;0,876919128;N
FA_LIT523;Genitive;bufera di commenti;blizzard of comments;;;;"In quell'inverno la giovane era andata più
volte a teatro, ora con la Teobaldi, ora con Filippo, scatenando una
bufera di commenti e di discussioni";24;VT;bufera;6;32;4,038273135;commenti;8;80;3,074259039;0,801390707;N
FA_LIT524;Genitive;luce di poesia;light of poetry;;;;"Non tutti i fannulloni sono di questa ideale perfezione, ma anche
i fannulloni volgari sono insopportabili e spandono intorno a sè
una nebbia di noia, che smorza ogni fuoco d'entusiasmo, che
appanna ogni luce di poesia";34;VT;luce;4;585;3,436777643;poesia;6;105;2,934227133;0,671457678;N
FA_LIT525;Genitive;profumo di vecchiezza;scent of old age;;;;"Abitudini di mezzo secolo vi aveano lasciata la loro
orma, un profumo di vecchiezza nella mobilia dorata, della quale,
come i gomiti al soprabito del padrone, lucevano gli angoli logorati,
una voluta aggiustatezza sulle mensole di marmo bianco, nei cantucci
in penombra, pieni di mistero";41;TV;profumo;7;117;3,979465447;vecchiezza;10;1;;0,807303891;N
FA_LIT526;Genitive;vampa di felicità;blaze of happiness;Tra cielo e terra: Romanzo;Barrilli, Anton Giulio;PROSE;"
Maurizio sorrise; una vampa di felicità gli corse alle guance, gli
brillò dagli occhi accesi.";14;VT;vampa;5;1;3,834098922;felicità;8;153;2,746953782;0,835933849;N
FA_LIT527;Genitive;lenzuol di luna;sheets of moon;Esilio;Negri, Ada;POEM;"Voglio dormire in un lenzuol di luna
    come una principessa di leggenda;
    e della Lattea Via farmi una benda
    maravigliosa alla gran chioma bruna.";33;TV;lenzuol;7;21;;luna;4;176;4,145151041;0,77726008;N
FA_LIT528;Genitive;cerchi di splendore;circles of splendor;Esilio;Negri, Ada;POEM;"Da oggi a sempre, o tu che nel tuo viso
    sol ti rifletti, va per vie d’amore,
    lieve ondeggiando in cerchi di splendore
    cosmico, e ardendo in ogni atomo un riso";40;TV;cerchi;6;10;4,233648964;splendore;9;45;2,763603965;0,901361063;N
FA_LIT529;Genitive;braccia di velluto;velvet arms;Esilio;Negri, Ada;POEM;"E lungo e lunge, muto
    e scalzo, fra le braccia di velluto
    sorreggendola, il Sonno la portò.";23;TV;braccia;7;214;4,749541531;velluto;7;39;4,510128053;0,727941483;N
FA_LIT530;Genitive;carcere di vetro;prison of glass;Esilio;Negri, Ada;POEM;"Strozza il singulto, e non voltarti indietro.
    Nulla qui dentro è tuo, nemmeno l’aria,
    nemmeno quella smorta cineraria
    che agonizza nel carcere di vetro.";33;TV;carcere;7;384;4,204206728;vetro;5;136;4,700812999;0,775621906;N
FA_LIT531;Genitive;viso di fiore;face of flower;Esilio;Negri, Ada;POEM;"—Sei bambina.—Hai viso
    di fiore, carne che non duole, riso
    senza doppiezza, cuore senza storia.";21;TV;viso;4;269;4,626971567;fiore;5;92;4,303576455;0,653243452;N
FA_LIT532;Genitive;vie di silenzio;ways of silence;Esilio;Negri, Ada;POEM;"Sorpassata la colpa ed il martirio,
    ondeggiando or disperditi in lucenti
    vie di silenzio e d’estasi";23;TV;vie;3;1;3,931835157;silenzio;8;348;3,253813403;0,822393;N
FA_LIT533;Genitive;rete di vene;net of veins;Esilio;Negri, Ada;POEM;"E ingoia libertà sino a formarne
    fibre di nervi e succo di midolla:
    sia essa, in te, fecondo hùmus di zolla,
    sia qual rete di vene entro la carne!...";38;VT;rete;4;314;3,569298076;vene;4;32;4,350610051;0,783618242;N
